#timestamp x y z q_x q_y q_z q_w
1703087979.585965 -0.010382840426533 -0.030178531322476 -0.139585928644358 0.000777049142587 -0.001184138945939 -0.000416859214875 0.999998910118393
1703087979.686772 -0.011718826531742 -0.031205158014031 -0.139858221830842 0.000689200896300 -0.001128900746520 -0.000629290904080 0.999998927288514
1703087979.787622 -0.012911458592793 -0.031658293115822 -0.139708560953673 0.000712942135875 -0.001076954688812 -0.000558895835720 0.999999009758283
1703087979.888484 -0.013306127410584 -0.028379939513045 -0.140006800822607 0.000792779537293 -0.001057606756877 -0.000594318091120 0.999998949876724
1703087979.989343 -0.013638873957995 -0.028527412179357 -0.140288340623152 0.000858349476963 -0.001149794317724 -0.000568589728450 0.999998808956748
1703087980.090201 -0.012785942350256 -0.027864123585822 -0.140995256052530 0.000765853425353 -0.001091295033004 -0.000700088289555 0.999998866209387
1703087980.191062 -0.012611975033938 -0.027643513845313 -0.140766414259831 0.000839625162741 -0.001088596114901 -0.000422984781505 0.999998965535440
1703087980.291960 -0.014152291972540 -0.027475050485284 -0.140132650446272 0.000829206172843 -0.001044095662168 -0.000649748739831 0.999998900053363
1703087980.392905 -0.014511943298680 -0.028662936662529 -0.139800080288544 0.000740740539396 -0.001082064116098 -0.000558901187732 0.999998984034560
1703087980.493682 -0.014128774237466 -0.025991750645053 -0.139820333047815 0.000897460462611 -0.001080371392198 -0.000563705279564 0.999998854798704
1703087980.594596 -0.014690234687130 -0.025591593068806 -0.139280114282388 0.000821231694871 -0.001082779904511 -0.000574216795435 0.999998911720029
1703087980.695480 -0.016609386614820 -0.027482512671679 -0.139669352056884 0.000808769372726 -0.001090731067760 -0.000794563886357 0.999998762432263
1703087980.796308 -0.016419926995249 -0.027853157870280 -0.140171318031576 0.000784167462209 -0.001088646561576 -0.000706636850210 0.999998850296541
1703087980.897079 -0.016994004657281 -0.027387877159444 -0.139970994220917 0.000886862340163 -0.001069455992032 -0.000533590149631 0.999998892509692
1703087980.997936 -0.037314851622208 -0.036031903799135 -0.127078235454443 0.001971896494551 -0.024333217941239 -0.000703163936453 0.999701711356594
1703087981.098820 -0.046279554448926 -0.040502515291410 -0.125860237109917 0.000160870153888 -0.068743352396002 -0.000628058079803 0.997634166999700
1703087981.199662 -0.024645910647312 -0.037987190846644 -0.119572859440928 -0.000175740974877 -0.090312517333250 -0.000598565817989 0.995913279380784
1703087981.300547 -0.001613463274297 -0.030271194649309 -0.132771616736677 0.000212243402738 -0.089523773620096 -0.001004415831345 0.995984156529802
1703087981.401405 0.008492472020677 -0.011072195889814 -0.192117097126243 0.000755892906423 -0.056516059624711 -0.001298919132283 0.998400559114168
1703087981.502237 0.021947487579711 -0.002459389600818 -0.213077012428378 0.000605756005059 -0.001206813147537 -0.002468920478049 0.999996040538834
1703087981.603111 0.026359949108301 -0.011051259970056 -0.219133156935711 -0.000083489080836 0.051996495010396 -0.000148446451792 0.998647252787411
1703087981.703969 0.022425397613959 -0.018730738778336 -0.200433509468151 -0.001247806171882 0.082025538652929 -0.000379957300632 0.996629374251477
1703087981.804816 0.007406158272542 -0.019370260093341 -0.179821350010951 -0.001634313874582 0.080327294101737 -0.000147041630646 0.996767191082851
1703087981.905676 -0.027703641229181 -0.026539730738870 -0.177239951934625 -0.001015558315824 0.054037711310760 -0.000735000306823 0.998538108522723
1703087982.006561 -0.063395806397643 -0.032619267498180 -0.168887640273461 0.001132051483490 -0.000123947361724 -0.001608978029969 0.999998057141200
1703087982.107435 -0.070664163719648 -0.038778890517727 -0.131365074472420 0.000967569197166 -0.053299058267728 -0.000849978618515 0.998577764490056
1703087982.208265 -0.050733433091280 -0.036072550656959 -0.107267240235976 0.001017167812085 -0.089300085422278 0.000792978900602 0.996003931366571
1703087982.309123 -0.019869644837627 -0.029624825832366 -0.117599802282174 0.000455878923854 -0.093497627109780 0.001401971357752 0.995618411026807
1703087982.409983 0.011719439195207 -0.019995966204748 -0.164277041213460 0.001198596266799 -0.076488156543787 0.000836995503138 0.997069418202181
1703087982.510858 0.050368752738800 -0.018042124629412 -0.204845240347988 0.002725181388494 -0.026683897025979 0.002445322520087 0.999637215905684
1703087982.611703 0.049580575355064 -0.020645162405322 -0.221320548764411 0.000138140690187 0.029725641794221 0.001294101958995 0.999557248204013
1703087982.712569 0.017730508675815 -0.018441135736360 -0.231739475728071 -0.001912657986673 0.067606936501273 0.000805749124812 0.997709874986049
1703087982.813510 -0.003143694999022 -0.021375198849029 -0.222905452755664 -0.000646884329123 0.079373052265171 0.000314122436710 0.996844722833933
1703087982.914387 -0.030382584918496 -0.021386660403350 -0.220405744181280 -0.001267047301405 0.068577874409498 0.001037028397088 0.997644422780335
1703087983.015158 -0.062913222104901 -0.032157733916321 -0.166258357927255 0.002978666801470 0.027742964597806 -0.000353686366991 0.999610589362356
1703087983.115999 -0.085814556683390 -0.043225362200600 -0.121632821287829 0.006064028241013 -0.028047934510249 -0.000567781243955 0.999588024415885
1703087983.216882 -0.076220860094603 -0.044569003418536 -0.087880826755166 0.004084326739763 -0.075842730183180 -0.000418666956385 0.997111339455837
1703087983.317800 -0.055936539017524 -0.044802493131226 -0.100163546218845 0.001540743461323 -0.096468367670503 0.000644834983010 0.995334649420187
1703087983.418589 -0.036350192478147 -0.033726585317902 -0.132430145084791 0.002159519999014 -0.096158986007138 0.000364802192066 0.995363578197837
1703087983.519431 -0.015374543106848 -0.019420436184016 -0.201013146603679 0.000450251939358 -0.062933584011838 -0.000359171028244 0.998017551084537
1703087983.620333 -0.008749497653655 -0.016018863471063 -0.246340333229326 -0.000204118509718 -0.009802978366723 -0.000323693629874 0.999951876428660
1703087983.721151 -0.014584818655481 -0.019997298717160 -0.274443090015634 -0.001815744168758 0.041841959784169 -0.000400254207050 0.999122511642636
1703087983.822097 -0.030213934329837 -0.020931122451993 -0.287521886696222 -0.001495161546306 0.065626677618929 -0.001053367096234 0.997842569794653
1703087983.922975 -0.043200561330325 -0.011739406213849 -0.279660711367053 -0.002053973375239 0.063630491951967 -0.000556926131265 0.997971257862967
1703087984.023731 -0.071811985653368 -0.019129022345733 -0.254519733073303 0.002698167181918 0.037652517156916 -0.001686657671381 0.999285826493847
1703087984.124643 -0.092313084100228 -0.020026717042581 -0.215670648604439 0.002423246887771 -0.012047742857362 -0.001691767720936 0.999923055884066
1703087984.225475 -0.099781672437122 -0.029040342627017 -0.174340725805496 0.003729438329220 -0.064259125749958 -0.002531868924631 0.997923066016281
1703087984.326321 -0.096833323692167 -0.040103273077281 -0.144674622691181 0.003589652614935 -0.099550091911902 -0.001674535078199 0.995024667798088
1703087984.427211 -0.070883149350977 -0.037760159175413 -0.139528393789180 0.002196302568266 -0.103279778077906 -0.000938116505630 0.994649477772254
1703087984.528035 -0.052595589270238 -0.034889466811850 -0.168673021727895 0.001563600240179 -0.086311414818600 -0.000973494986462 0.996266504070975
1703087984.628984 -0.046004103016604 -0.036043303503188 -0.215195374352788 0.000057169552808 -0.037676660209209 -0.000379649887333 0.999289908821796
1703087984.729751 -0.045087987390731 -0.033080854984448 -0.251760478226294 -0.002373624680378 0.018048260403943 -0.002067903088594 0.999832160904556
1703087984.830617 -0.057931490227296 -0.030490383139061 -0.270818299820798 -0.002444634350056 0.055907851174378 -0.002877531735330 0.998428793530645
1703087984.931475 -0.067708479926252 -0.024797140039721 -0.273562371412901 -0.000551371757485 0.062397196683635 -0.003500544651658 0.998045105204339
1703087985.032339 -0.073277108842107 -0.024474944553942 -0.259934618737327 0.003754080750053 0.050880175052545 -0.003660889209692 0.998690999536157
1703087985.133221 -0.094717181568244 -0.018444872462919 -0.257055170951801 0.005126049612263 0.004996589469001 -0.003858468898588 0.999966934416733
1703087985.234048 -0.108640333843923 -0.025765072442149 -0.244426164109564 0.008817637988261 -0.050775234312887 -0.004639345734911 0.998660403396431
1703087985.334913 -0.115594175910104 -0.039809675728765 -0.197901261194306 0.008813245995049 -0.090192601115696 -0.004784940230291 0.995873850317398
1703087985.435768 -0.101402180575831 -0.042961704322250 -0.167267067466174 0.004436788870177 -0.106992976860225 -0.003561680505803 0.994243497458783
1703087985.536750 -0.079007242759478 -0.036086168453933 -0.169809927993793 0.001696620820410 -0.104199533367003 -0.003422222510875 0.994549077279229
1703087985.637489 -0.060331992612466 -0.032738113472886 -0.197864276912486 0.001522584478712 -0.067638440662929 -0.002802086507131 0.997704801728641
1703087985.738346 -0.061454555471469 -0.025440530612649 -0.222212336064017 -0.002409021865826 -0.015477167542710 -0.004039872485010 0.999869158104598
1703087985.839208 -0.078119666530039 -0.028983186039198 -0.242667119658206 -0.002368938139730 0.033964652897201 -0.004686292876148 0.999409240073719
1703087985.940067 -0.093370818665072 -0.025774803912614 -0.263515026870848 -0.000261471313178 0.055027436407213 -0.005926065534576 0.998467222607969
1703087986.040926 -0.111217898756576 -0.025515531003385 -0.270456774941149 0.002585728170947 0.050851399417376 -0.006183756154375 0.998683738901826
1703087986.141788 -0.121139154210974 -0.024986205433284 -0.284429872729499 0.005803465346719 0.021780481484951 -0.006641331476834 0.999723873443290
1703087986.242712 -0.125858244273341 -0.022677893332856 -0.292381779907873 0.010263396372210 -0.032340887562708 -0.006622886644091 0.999402254879911
1703087986.343605 -0.119161528557621 -0.026479658809827 -0.304311701965916 0.011621264870645 -0.084495179965579 -0.007062041066244 0.996331088715672
1703087986.444417 -0.109910352372955 -0.038449590816110 -0.295172080022868 0.010367754370366 -0.112262306822491 -0.006066658078799 0.993605998268906
1703087986.545226 -0.093554892707720 -0.039674827315588 -0.268920361525357 0.007277012894294 -0.111646605167610 -0.004355436854026 0.993711784577239
1703087986.646091 -0.066637751705279 -0.034229575219591 -0.250551738558339 0.003697810182985 -0.088316352189913 -0.003892609744571 0.996078006847395
1703087986.747148 -0.054889196105782 -0.023843183198902 -0.255661164883580 0.001594019578239 -0.048639722281658 -0.005655304008165 0.998799105953999
1703087986.847811 -0.068347904364252 -0.018400142397932 -0.242736062832458 0.003623126405459 -0.037329241426222 -0.007276331202376 0.999269961368703
1703087986.948665 -0.072095125044357 -0.020344799149365 -0.232596353573758 0.002928710084165 -0.036790188595254 -0.006896027081447 0.999294926180876
1703087987.049536 -0.072179182584804 -0.022383080302865 -0.221170449582841 0.004205426097655 -0.036694655321611 -0.006569959747166 0.999296078392720
1703087987.150397 -0.080107947280413 -0.025154571044750 -0.217806331830293 0.004154279229476 -0.036574570395330 -0.006224712531035 0.999302904888388
1703087987.251343 -0.090808797838029 -0.032015229751455 -0.216066686190285 0.004029830999319 -0.036682177975768 -0.006451910614634 0.999298029183724
1703087987.352124 -0.095998622338793 -0.032625414561570 -0.217911716068630 0.004136290044291 -0.036419105937796 -0.006496499518233 0.999306927485922
1703087987.452961 -0.103099531031358 -0.036656684815171 -0.224164366436359 0.004022175715636 -0.036820226078276 -0.006752556189677 0.999290996676616
1703087987.553842 -0.107607798868981 -0.037559551359542 -0.220557842146825 0.004212132106037 -0.036680331659360 -0.006636742283629 0.999296134718995
1703087987.654703 -0.106917313723532 -0.036006164942856 -0.218180238916429 0.004258921223986 -0.036838619160125 -0.006569832305559 0.999290555860428
1703087987.755556 -0.106987779467677 -0.034099745603718 -0.220311874156679 0.003823270421770 -0.036654162381637 -0.006676297825876 0.999298394890489
1703087987.856401 -0.102964441163269 -0.029841430214773 -0.223789622665070 0.004013304667625 -0.036406840809821 -0.006389827709333 0.999308563672764
1703087987.957348 -0.099183617392861 -0.026783737628804 -0.225739394607992 0.004185014519900 -0.036593341598432 -0.006454012702271 0.999300634806239
1703087988.058220 -0.098173635900767 -0.027742081049327 -0.227776420040269 0.003743804247566 -0.036737111072775 -0.006577430016133 0.999296305414040
1703087988.158983 -0.101199500752876 -0.028349497175516 -0.232358481067165 0.003652995569748 -0.036584179194607 -0.006563733807402 0.999302342063959
1703087988.259849 -0.099049306076074 -0.027584576658109 -0.235781503053433 0.003468676110619 -0.036632561893811 -0.006628202724452 0.999300800872172
1703087988.360707 -0.098338944642212 -0.028692943455832 -0.235421463107334 0.003733068309513 -0.036368089357254 -0.006455647996551 0.999310637833115
1703087988.461576 -0.099160798456188 -0.029198927303721 -0.229311782526272 0.003836971209717 -0.036270045644393 -0.006480654078291 0.999313645740711
1703087988.562442 -0.101353170676827 -0.030974723274374 -0.226162131949496 0.003704680191808 -0.036430168814768 -0.006479346029055 0.999308328905461
1703087988.663371 -0.103266901935047 -0.032439186318464 -0.227885897823862 0.003512740852324 -0.036584032220167 -0.006605313633447 0.999302576335119
1703087988.764160 -0.103514389836484 -0.032830143945358 -0.231027081862288 0.003569677667113 -0.036400812549109 -0.006497961750551 0.999309769160789
1703087988.865005 -0.102287886621791 -0.031247466095002 -0.232247126046209 0.003683029527185 -0.036445125930148 -0.006472990327126 0.999307904744902
1703087988.965940 -0.103058828284450 -0.030474795006664 -0.231722062650980 0.003507765379325 -0.036507173284009 -0.006481983354818 0.999306212215568
1703087989.066752 -0.104753283563849 -0.028776535986396 -0.233868023385959 0.003524820668269 -0.036425970889727 -0.006589152172897 0.999308414533584
1703087989.167597 -0.106202176785690 -0.028207327341846 -0.231273037625010 0.003456901564138 -0.036525134923088 -0.006503611110508 0.999305592595646
1703087989.268444 -0.104077615855607 -0.026772982398164 -0.232531734932751 0.003315668826181 -0.036512874211752 -0.006603783564862 0.999305862286240
1703087989.369307 -0.102813969769321 -0.026762522427915 -0.231533419757000 0.003593124782756 -0.036191768578262 -0.006342692005406 0.999318275425594
1703087989.470163 -0.101742479889345 -0.027747085727688 -0.232132902396416 0.003375542762744 -0.036411487470518 -0.006514934159650 0.999309944373677
1703087989.571030 -0.101034565037399 -0.025322867346806 -0.228959092607610 0.003404297659353 -0.036455071272245 -0.006406078521380 0.999308961579923
1703087989.671890 -0.102753987362771 -0.027301719451291 -0.228096041383509 0.003428063239766 -0.036280261238534 -0.006421971991789 0.999315140134787
1703087989.772748 -0.101022670647502 -0.025578628135277 -0.227829087428642 0.003610884250920 -0.036353323441344 -0.006364944243438 0.999312205906871
1703087989.873600 -0.099696049442693 -0.026023738008009 -0.230800370244330 0.003350905104079 -0.036417731746187 -0.006497903847764 0.999309910635843
1703087989.974469 -0.097421941233661 -0.026255547463853 -0.232947064116379 0.003261226288698 -0.036322381599324 -0.006510746954213 0.999313594009473
1703087990.075322 -0.099490405993801 -0.025342745361765 -0.231958015121317 0.003351605854875 -0.036311672687186 -0.006402616444751 0.999314382798276
1703087990.176187 -0.102266936026899 -0.027744089230928 -0.230393974822892 0.003693260448739 -0.036148351533537 -0.006478758322307 0.999318608952746
1703087990.277050 -0.102132950955851 -0.028937830911033 -0.231505481703236 0.003479298068260 -0.036244986232445 -0.006468564856208 0.999315942596058
1703087990.377905 -0.101387057529499 -0.028432556333265 -0.230908649533607 0.003535328450912 -0.036188739817557 -0.006445108887729 0.999317935961609
1703087990.478757 -0.099652461646401 -0.028890582756161 -0.227869506326760 0.003259017146543 -0.036339500380489 -0.006496948953165 0.999313068649469
1703087990.579618 -0.104322642323793 -0.029269404455296 -0.229304981282121 0.003698927591607 -0.036166258420768 -0.006419498782535 0.999318322518845
1703087990.680480 -0.104436517259883 -0.030604235774263 -0.230535561012547 0.003529532332282 -0.036158588492874 -0.006452400108940 0.999319000826331
1703087990.781332 -0.105574679523114 -0.029777562213598 -0.229898909290019 0.003535852536768 -0.036215540644690 -0.006399676444372 0.999317255181777
1703087990.882211 -0.105639457601877 -0.029914066128525 -0.229184650378468 0.003427597269496 -0.036091489723636 -0.006433588910286 0.999321902532014
1703087990.983057 -0.105164666001779 -0.029284426188020 -0.228652032574201 0.003445023861227 -0.036156080154086 -0.006387616567351 0.999319802682335
1703087991.083925 -0.105707641030403 -0.029494647135389 -0.229611508415060 0.003442162194558 -0.036239804493705 -0.006351013782016 0.999317013121267
1703087991.184777 -0.105678850874189 -0.032398773208992 -0.230395738018146 0.003330970192283 -0.036250372016232 -0.006394164897364 0.999316731482824
1703087991.285652 -0.105551712700362 -0.029620503708709 -0.228779087039835 0.003690907794887 -0.036085590166977 -0.006289115180909 0.999322097430142
1703087991.386580 -0.104557330480889 -0.028550024081323 -0.228995327219566 0.003412706851009 -0.036174291200188 -0.006469228392629 0.999318729521318
1703087991.487357 -0.102242944918259 -0.028248889816594 -0.231027372240916 0.003575827041535 -0.036086688091048 -0.006358275207762 0.999322038554117
1703087991.588277 -0.100190067554382 -0.029907993985931 -0.230952154418530 0.003475272714414 -0.036189621316785 -0.006475535881264 0.999317917993840
1703087991.689076 -0.101455966186633 -0.028753398270196 -0.228662257781918 0.003417950160518 -0.036102263732324 -0.006422826917118 0.999321615629562
1703087991.789959 -0.100957282258191 -0.028744816953181 -0.227261627016145 0.003531011919144 -0.036037681181493 -0.006342806802582 0.999324064701604
1703087991.890796 -0.104150434086511 -0.025977363795882 -0.229104637441862 0.003475608992063 -0.036023229384212 -0.006386232957271 0.999324503409911
1703087991.991651 -0.104175572847103 -0.027795759962893 -0.229783530295012 0.003221175755097 -0.036113253784621 -0.006482533248857 0.999321486655073
1703087992.092538 -0.104795504676572 -0.030195146855812 -0.233019466455083 0.003357744971747 -0.036022446290062 -0.006358673908531 0.999325110351028
1703087992.193368 -0.103643022565080 -0.029619189460218 -0.230518123282013 0.003346662525748 -0.036101014692773 -0.006459999346556 0.999321662427328
1703087992.294281 -0.103918751380761 -0.027883953517118 -0.230388140786279 0.003310023250824 -0.036048750472558 -0.006327567582319 0.999324518474316
1703087992.395137 -0.104146874890943 -0.028579593404984 -0.230211935546257 0.003397741068922 -0.036052642862374 -0.006523085693729 0.999322826543698
1703087992.495948 -0.107797495451163 -0.026701812039870 -0.230196502950540 0.003315416715291 -0.035999897024974 -0.006376660888598 0.999325949639102
1703087992.596815 -0.105579673266545 -0.029635604360552 -0.229060888121879 0.003281700135057 -0.036052493061986 -0.006310900357129 0.999324582267898
1703087992.697683 -0.106246754696696 -0.030491854434771 -0.225415049904824 0.003451108277550 -0.035976298550858 -0.006352699360424 0.999326492696485
1703087992.798528 -0.106069374177962 -0.029961292008844 -0.224861841054814 0.003285820762004 -0.035992699408566 -0.006310118047456 0.999326729043818
1703087992.899397 -0.106954244939288 -0.030388501518340 -0.225036930029990 0.003645835955149 -0.035900330152224 -0.006239864635203 0.999329244175547
1703087993.000255 -0.108450885813972 -0.028476118949971 -0.223667343913198 0.003449262877945 -0.035870609943780 -0.006133229740681 0.999331669377488
1703087993.101108 -0.108063634191294 -0.029513642082788 -0.225582804806037 0.003457506237181 -0.035926232023037 -0.006144526918977 0.999329573410182
1703087993.201969 -0.107261409569602 -0.030250216982899 -0.225203051608778 0.003392521147623 -0.035956486303241 -0.006182590380241 0.999328473260502
1703087993.302827 -0.107667573842209 -0.030218111710179 -0.227341682668133 0.003406790690162 -0.035992954670684 -0.006207797426480 0.999326955626819
1703087993.403709 -0.109764232700049 -0.029254503553200 -0.225942291788371 0.003408878224526 -0.035932347314157 -0.006210248695145 0.999329114344657
1703087993.504546 -0.108297778775815 -0.031208207408991 -0.225735973948915 0.003434844552495 -0.035916282415662 -0.006156051819380 0.999329938271801
1703087993.605438 -0.108354872470727 -0.030717454427879 -0.225061746356276 0.003302709387091 -0.035812885685706 -0.006263086297615 0.999333429381597
1703087993.706277 -0.108025104224665 -0.029275691328810 -0.223878004037100 0.003019877514438 -0.036016274550197 -0.006279052567559 0.999326914380957
1703087993.807049 -0.109729409188605 -0.028009450889712 -0.227408222354282 0.003314227259453 -0.035853672078531 -0.006148590375722 0.999332639781438
1703087993.908029 -0.108333474888138 -0.028828180848309 -0.229524471561958 0.003332118719081 -0.035900210840874 -0.006237165908953 0.999330360595452
1703087994.008846 -0.111030227089499 -0.028695924086135 -0.227308161055758 0.003392678602774 -0.035865536078904 -0.006209243017176 0.999331575781938
1703087994.109754 -0.110043498852812 -0.027832393860150 -0.225619541582315 0.003380677760317 -0.035835318902578 -0.006103309689777 0.999333353064856
1703087994.210582 -0.107578933227866 -0.027731600357196 -0.227271580846809 0.003340748603493 -0.035901058005444 -0.006144891195531 0.999330873007053
1703087994.311459 -0.105459092195131 -0.030634007463965 -0.229196272467081 0.003374626363355 -0.035879035801053 -0.006183243653699 0.999331313521597
1703087994.412284 -0.106229153894923 -0.028653058447870 -0.228381040792320 0.003339363971204 -0.035881810923355 -0.006182635940785 0.999331336097262
1703087994.513151 -0.107472496196855 -0.026570552517820 -0.227907816584875 0.003407529846454 -0.035792437915305 -0.006074528326953 0.999334973987210
1703087994.614014 -0.107760117636007 -0.026625459135853 -0.225785608777380 0.003463004838371 -0.035756322679849 -0.006185916014925 0.999335392863150
1703087994.714867 -0.107402526331314 -0.025318505117880 -0.225178722875066 0.003396854576587 -0.035791326910613 -0.006138070278358 0.999334661857682
1703087994.815722 -0.107472606287102 -0.023954728260931 -0.225291155987574 0.003212990673396 -0.035874835057583 -0.006178917008422 0.999332023846485
1703087994.916595 -0.107701121140182 -0.025139126742900 -0.226034447624797 0.003478171801046 -0.035767022730557 -0.006243419929935 0.999334599677945
1703087995.017439 -0.105351125177311 -0.027887367679769 -0.227916670988746 0.003393939900839 -0.035746942630427 -0.006178652561368 0.999336010317370
1703087995.118314 -0.104518692507931 -0.028423595943670 -0.227305404776821 0.003369166384812 -0.035692978127963 -0.006097961590375 0.999338518668552
1703087995.219276 -0.101826888023215 -0.028880558992457 -0.227280494727894 0.003500667989437 -0.035684514964150 -0.006084540506403 0.999338450717379
1703087995.320032 -0.104268744586262 -0.026962022233027 -0.226053659298041 0.003306022252066 -0.035768390565131 -0.006185904455781 0.999335492734697
1703087995.420880 -0.103508456612749 -0.026405385305266 -0.226477904809882 0.003279838508833 -0.035813798011617 -0.006106729853220 0.999334439705660
1703087995.521764 -0.104125136872824 -0.026328055567521 -0.227154078144082 0.003363986579508 -0.035712763209031 -0.006155587680244 0.999337475970238
1703087995.622624 -0.106328606811300 -0.027519446440778 -0.226281460884898 0.003306681269475 -0.035784773712694 -0.006189008267705 0.999334884813875
1703087995.723479 -0.107959778220545 -0.027152967011347 -0.228854752266083 0.003341094366052 -0.035709924463606 -0.006074576319837 0.999338149930122
1703087995.824331 -0.107354180740927 -0.027898415156407 -0.229787040789699 0.003376376516559 -0.035704388255798 -0.006088584814730 0.999338143911176
1703087995.925184 -0.107881788300879 -0.028147938132104 -0.227990523304405 0.003290350195207 -0.035711630661772 -0.006068726662579 0.999338292865708
1703087996.026066 -0.107754638063693 -0.028642256974384 -0.227600011325115 0.003357918468152 -0.035684848397374 -0.006138352480956 0.999338599578351
1703087996.126915 -0.105261740561919 -0.026953985257976 -0.230307129943702 0.003248469086553 -0.035768392221673 -0.006132844882426 0.999336008447660
1703087996.227861 -0.104266516488807 -0.026099567744618 -0.231246207201342 0.003306790301986 -0.035729246516539 -0.006188748430621 0.999336872868256
1703087996.328618 -0.103770247639201 -0.025211441167453 -0.230007092520275 0.003399535217330 -0.035708856875495 -0.006096737609371 0.999337856028408
1703087996.429505 -0.105732928579350 -0.025937470558508 -0.227196635874134 0.003341354649104 -0.035649861223740 -0.006167665817873 0.999339723338455
1703087996.530422 -0.107217442577689 -0.027520871488687 -0.225613471216057 0.003357644151795 -0.035656936586630 -0.006095001325294 0.999339862137919
1703087996.631196 -0.106186648668931 -0.027561400443359 -0.227174203855572 0.003478237886902 -0.035604794525145 -0.006072122285546 0.999341448054146
1703087996.732068 -0.106921274853300 -0.027975171634171 -0.228644277699900 0.003477620634699 -0.035573902521252 -0.006168696741688 0.999341958888258
1703087996.832917 -0.107415119654881 -0.026106517162556 -0.230191121273921 0.003282154266151 -0.035670134641859 -0.006121035787396 0.999339482797951
1703087996.933790 -0.106151711965555 -0.026555991720105 -0.229980274659157 0.003371614788615 -0.035642924692334 -0.006186633700244 0.999339751884480
1703087997.034667 -0.105467215098763 -0.026797732187461 -0.228248592757848 0.003480786627335 -0.035568077516803 -0.006172664860104 0.999342130701353
1703087997.135503 -0.107339479592352 -0.027392055923528 -0.229389115574977 0.003399976465320 -0.035624720308754 -0.006163283300287 0.999340449197321
1703087997.236430 -0.119005027271484 -0.028528699936774 -0.254924246803808 0.005721080947768 -0.032369905212270 -0.005327187781544 0.999445385971470
1703087997.337216 -0.110052893230935 -0.022861157500304 -0.274516057912911 0.000133329291764 0.000643286902088 -0.001446044073086 0.999998738680097
1703087997.438149 -0.130347697079879 -0.029193765347406 -0.238692451746471 0.003530492829390 -0.017176563047309 -0.001255388153524 0.999845450708675
1703087997.538958 -0.130172141719042 -0.033425629054313 -0.254224893848310 0.007199849144073 -0.006759678134635 0.001770448061296 0.999949665951975
1703087997.639795 -0.118309893653440 -0.025711575207519 -0.276806607027280 0.004056668919795 0.016821171918097 0.006484314247190 0.999829258064249
